,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop
1866,6fOt552vV1FLlXAKcAKc5g,(I Just) Died In Your Arms,3cniTumSiUysiPWXapGx1i,Cutting Crew,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0,60
1867,1wMzIPK3SRVUx2dGZyOrpF,Sacrifice,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",0,82
1868,5AoBNJQDXXEnIJGjJjZu3y,Just Another Day,10n1KB2sjTrGdyuC83y8jW,Jon Secada,"['mellow gold', 'new wave pop', 'soft rock']",66,61
1869,6OA6JTMUGmQRtYGxpXgEa1,I'm On Fire,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",0,74
1870,2yPOanQUfr1QQcfPTD9TmJ,Maniac - Re-Recorded,771qBvjnXOH9Azr6lKy6FB,Michael Sembello,['hi-nrg'],0,60
1871,66gnyE91A9XD0sBRqzlBY7,Love Shine A Light,2TzHIUhVpeeDxyJPpQfnV3,Katrina & The Waves,['new wave pop'],0,62
1872,3v1KVtJMfKp0LduyeEdKdJ,Can't Help Falling In Love - 2009 Remastered Version,69MEO1AADKg1IZrq2XLzo5,UB40,"['reggae', 'reggae fusion', 'uk reggae']",22,68
1873,6eHYnIkXlJkoetrUxROu2x,You Are,3gMaNLQm7D9MornNILzdSl,Lionel Richie,"['adult standards', 'disco', 'mellow gold', 'soft rock']",0,69
1874,0OsWMTxDjtpmJjX43113oq,The Reflex,0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",52,67
1875,63eVV2bUab72OXNfpkniMn,I Want Your Love - 2006 Remaster,0Xf8oDAJYd2D0k3NLI19OV,CHIC,"['disco', 'funk', 'post-disco', 'quiet storm', 'soul']",22,60
1876,3v8vsQfMQio7ohYqFrEsaZ,"Get Outta My Dreams, Get into My Car",5IDs1CK15HegSAhGEbSYXo,Billy Ocean,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",0,61
1877,4cZ9kv4VlSguOUSdgA1WhT,Right Next Door (Because Of Me),6eMlKSBFAoXVJLoeHmwKEj,Robert Cray,"['blues', 'blues rock', 'electric blues', 'modern blues', 'soul blues']",0,46
1878,2ZxPLEwZ5F6DdEVh08dqrU,Touch Me There,10Apoi1zownt1wjwVy9FOZ,Total Touch,"['dutch pop', 'dutch rock']",46,32
1879,34AJbTeFxDD5nXBzczPIte,Love of the Common People,6rqU9HQ57NYGBnBzbrY3a4,Paul Young,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",44,59
1880,7ICUFxwoOdTLibxSgRVg9T,I Wanna Be the Only One (feat. Bebe Winans) - Radio Edit,7zYGAXxAaq15C9eM29M8Fj,Eternal,"['australian pop', 'dance pop', 'europop', 'girl group', 'new wave pop']",0,45
1881,2WE3PjAPesu0SCV6B0jT4Y,Something Happened On The Way To Heaven,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",0,74
1882,1PEqh7awkpuepLBSq8ZwqD,I Love You Always Forever,2EfG2EoT8GFJrMiilbTVl2,Donna Lewis,"['new wave pop', 'pop rock']",70,52
1883,0bV4WoGRzmYV6y7OojZvqr,Don't Go Breaking My Heart,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",0,82
1884,4er8NyQ8cFnZ2b643Tjc44,Shiny Happy People,4KWTAlx2RvbpseOGMEmROg,R.E.M.,"['alternative rock', 'athens indie', 'permanent wave', 'pop rock', 'rock']",0,71
1885,2rdX2dS4KfkpR31qrQanE2,My Destiny,3gMaNLQm7D9MornNILzdSl,Lionel Richie,"['adult standards', 'disco', 'mellow gold', 'soft rock']",61,69
1886,0fJFBbpUxTwjhh1ScBQjeX,Driver's Seat,3EPScT793Qw5hkf8tvVpRV,Sniff 'n' The Tears,['classic uk pop'],0,44
1887,7BD50ATrF3Vab5FQy7vtK8,How Do I Live,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,"['country', 'country dawn', 'dance pop']",68,60
1888,3wud7KGzzgvN0rElnMCkC3,I Knew You Were Waiting (For Me),19ra5tSw0tWufvUp8GotLo,George Michael,[],0,71
1889,1tEs4PKHFLcAUcthGp4uW3,I'll Say Goodbye - Radio Edit,10Apoi1zownt1wjwVy9FOZ,Total Touch,"['dutch pop', 'dutch rock']",0,32
1890,7g5gZWKWTuS8N3OnM2g95g,One Of Us,0djV4iaxhNfYWpH60ia85o,Joan Osborne,"['folk', 'lilith', 'new wave pop', 'pop rock', 'singer-songwriter']",0,54
1891,6eDYgjKl4vUgRusxb7THDu,True - Single Edit,2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,"['mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",59,60
1892,3xKJI0HdVXxmx039cdoS0l,Beast of Burden - 2008 Remaster,13y0kncDD4J9wxCyfKr10W,Bette Midler,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",33,57
1893,1tQ5TSr1tyeQUbHKBee0jv,Here I Go Again,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,"['album rock', 'british blues', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",57,64
1894,1VsGYaCBFjCVudtX9IGqDg,Have I Told You Lately,44NX2ffIYHr6D4n7RaZF7A,Van Morrison,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",66,71
1895,3ILmugFscAcZO8ODmZh9sG,I Got You Babe (feat. Chrissie Hynde),69MEO1AADKg1IZrq2XLzo5,UB40,"['reggae', 'reggae fusion', 'uk reggae']",30,68
1896,2X52KrYNzuCRhzXoW4u8QU,The Message Is Love,5YzGCkGA6XEGKs2C9KRVKA,Arthur Baker,['electro'],35,35
1897,1rLYWSXPrJGWnlGlSwPEia,When a Man Loves a Woman,6YHEMoNPbcheiWS2haGzkn,Michael Bolton,"['adult standards', 'mellow gold', 'soft rock']",53,62
1898,0NMUFQdEFjftg0BQnyZCsh,Love at First Sight,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'uk pop']",57,68
1899,0i24QBB4DcRvcgW32ZEEBl,You're the Inspiration - 2007 Remaster,3iDD7bnsjL9J4fO298r0L0,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'soft rock', 'yacht rock']",38,67
1900,5gOd6zDC8vhlYjqbQdJVWP,Baker Street,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,"['album rock', 'classic rock', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",69,60
1901,3jnQcyntqZ5Btpal1Msikp,Jesus He Knows Me - Remastered 2007,3CkvROUTQ6nRi9yQOcsB50,Genesis,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",60,66
1902,2NbCpuyXXxNKQIALVzLQGQ,Another Day,1wbW8PchZM0iSKq1V8HsRF,Buckshot LeFonque,['jazz rap'],46,37
1903,5xG0YSgDMTkLlqksbBPjO6,To Deserve You,13y0kncDD4J9wxCyfKr10W,Bette Midler,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",32,57
1904,5uw9UIOXj6R8pOwXte8F5h,Little Lies,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0,78
1905,5L26H6og1lfhIp2A7JEwGY,Ma che bello questo amore,61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,"['italian adult pop', 'mexican pop']",0,68
1906,6ncmpZA1vmXSOBXuVvheK0,When Smokey Sings,2s79xe5F6eUQkjwjww27Fh,ABC,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",0,52
1907,0q90594hk25yo0xZmBTqCd,Don't Let the Sun Go Down on Me,19ra5tSw0tWufvUp8GotLo,George Michael,[],57,71
1908,7tHYA0eEH6dAAzMurBNvT9,Ain't That Just the Way,15CJJkRAJlTG8kA8Eo1f4x,Lutricia McNeal,['europop'],57,45
1909,5Z8kUbnUQqBUzM5FsBNOAl,You Gotta Be,73ZPfpfg1LBVvDEArK4l5B,Des'ree,"['europop', 'new wave pop', 'pop rock']",55,55
1910,4Nwm4lvNRxXkGR6aMmtdKm,Fly Like an Eagle,5GtMEZEeFFsuHY8ad4kOxv,Seal,['british soul'],50,62
1911,0F1ihuRe5y3VaTtdhmmrPx,Where Everybody Knows Your Name (Cheers),2ObjGooGmtR6BjBB5zMTDM,Cheers,[],21,8
1912,0YMFcrMtBowDdD5bPz0cgy,Talkin' Bout a Revolution,7oPgCQqMMXEXrNau5vxYZP,Tracy Chapman,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",68,67
1913,3v7Hpshu7Lppgw8kSsy5ly,Livin' On A Prayer,58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",0,77
1914,4fZDZMgyWBxTg2Rc4OHVtB,Through the Fire,6mQfAAqZGBzIfrmlZCeaYT,Chaka Khan,"['disco', 'funk', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",50,62
1915,0QxCLD4xJlE8vv0Cvrb8TO,'74-'75,3zAhmxuw1F3HmulPuy1RAb,The Connells,"['jangle pop', 'pop rock']",0,48
1916,2eCLO80ZcJxZw4LM6fAMHC,Remember the Promise You Made,70Da2xGdzLRY92uAi80hB4,Joe Suton,[],24,19
1917,0sTr29gwWE4wIxjMLytsOu,If You Believe,091dY4SjI2cy4YHdvhCjg1,Sasha,[],47,51
1918,0kPeymTUiaidv48eRrMISu,Bette Davis Eyes - Re-Recorded,5PN2aHIvLEM98XIorsPMhE,Kim Carnes,"['mellow gold', 'new romantic', 'new wave pop', 'soft rock']",67,60
1919,79EAVfOpzgfHx3IE2BVFQv,Never Be The Same Again,60vX3zLcdKRXvKLITVh5Df,Melanie C,"['bubblegum dance', 'dance pop', 'electropop', 'europop', 'new wave pop']",61,56
1920,31196plajhyCNcOgDz79Ss,Coming Around Again,3P6nMEGXn0hzBlMndKfLQH,Simon Webbe,"['british soul', 'europop']",46,42
1921,7o10Pto0YFchZl1zL4dLPH,Always,58lV9VcRSjABbAbfWS6skp,Bon Jovi,"['glam metal', 'rock']",0,77
1922,6xhEQmrVvtpEdw5mfySgJw,Heart of Gold,6v8FB84lnmJs434UJf2Mrm,Neil Young,"['canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']",0,60
1923,79RUMZfMNMpqZnswovvTqv,Wonderwall,2DaxqgrOhkeH0fpeiQq2f4,Oasis,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",1,75
1924,78FHUZRbFDCG6VkRAQdFLm,Broken Wings,7Bah8E0kCETqEpAHI6CPzQ,Mr. Mister,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",71,56
1925,4F2t297QK40XFcIHqkmLHs,I Wish It Would Rain Down - 2016 Remaster,4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",64,74
1926,2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",78,82
1927,5jdOsWWqteiNypqRLQtbbi,Crazy Little Thing Called Love - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",40,83
1928,4JAFyW6oZV6DIADeV619QG,While You See A Chance,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'symphonic rock']",60,61
1929,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,"['country', 'country dawn', 'dance pop']",67,60
1930,2hMF7H2dO3oMz1WwIQnQw1,Against All Odds (Take A Look At Me Now),4lxfqrEsLX6N1N4OCSkILp,Phil Collins,"['mellow gold', 'rock drums', 'soft rock']",0,74
1931,3T6R0ppqCnUW6iJhtUYhO3,The Logical Song - Remastered 2010,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",0,68
1932,65lHwG8JFJs67PnOUhCYPq,Fire,2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",57,61
1933,7H2l6luhrT1wqZ521Sc5vm,Don't Stand So Close To Me,5NGO30tJxFlKixkPSgXcFE,The Police,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",0,74
1934,5lBI9isMBEHRn5Wxde058W,Nikita,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",0,82
1935,6npBU9zdXTTDkfl05vswyT,We've Got Tonight,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",42,66
1936,3WSyYBhLZRLbQo2tJgFvSR,Sleeping Satellite,6EgtYGZoF5jLydCpz43xu1,Tasmin Archer,['new wave pop'],62,44
1937,5UqqOfFa9DYXALpCCF8VwB,(I've Had) The Time of My Life,1XE70WwxhnrXNAJYQQ9ygx,Bill Medley,['soft rock'],0,57
1938,05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,2TzHIUhVpeeDxyJPpQfnV3,Katrina & The Waves,['new wave pop'],80,62
1939,3ldG6XCLDXxWg1N6XhrSKo,Shy Guy,221iMiF62DFPnVuCLJakP1,Diana King,['reggae fusion'],62,46
1940,57nTGfnZJSytMCCVpM18ND,You Might Need Somebody,1twC2fwPG5FkvYcMpVBQRz,Randy Crawford,"['adult standards', 'disco', 'new wave pop', 'quiet storm', 'soft rock', 'soul']",53,54
1941,4FCb4CUbFCMNRkI6lYc1zI,Hero,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"['dance pop', 'pop', 'r&b', 'urban contemporary']",70,75
1942,1DapqOfkDAQCiKnvfwKo0g,All Around the World - Remastered,2jS7I1u7BpgWT9ssG62Zr1,Lisa Stansfield,"['british soul', 'disco', 'new wave pop', 'soft rock']",65,54
1943,72qwRwnHNGCnn8sFlVOwr4,All 'Bout the Money,4eYjWapog2qNOYRnqBvGXP,Meja,[],51,41
1944,60Pwcnt2y9ML9VP4gwrcxm,Walking in Memphis,72OaDtakiy6yFqkt4TsiFt,Cher,"['dance pop', 'hollywood', 'new wave pop', 'pop']",62,67
1945,7IBJfXwBlrrdkGqpQzOFgb,Tell It to My Heart,32lVGr0fSRGT6okLKHiP68,Taylor Dayne,"['hi-nrg', 'mellow gold', 'new wave pop', 'soft rock', 'urban contemporary']",44,55
1946,3vbVPTqsL1J9To9HXiGwX0,Running In The Family - Single Version,0L9xkvBPcEp1nrhDrodxc5,Level 42,"['art rock', 'brit funk', 'classic uk pop', 'dance rock', 'disco', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-disco', 'soft rock', 'sophisti-pop', 'synthpop']",0,58
1947,3R97rNX7JnmshCWBwOSFet,My Lovin' (You're Never Gonna Get It),5fikk4h5qbEebqK2Fc6e48,En Vogue,"['contemporary r&b', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",61,57
1948,6Qynz40kf6RhObVnAJwRUo,My Favourite Waste of Time,6QFQXcv37yM1goEIlj0hC8,Owen Paul,[],31,27
1949,5RYLa5P4qweEAKq5U1gdcK,A Kind Of Magic - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",71,83
1950,0lzpfrTARexLFXEACKSXTh,I'm Still Standing,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",0,82
1951,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",84,80
1952,2u8MGAiS2hBVE7GZzTZLQI,I'm So Excited,2kreKea2n96dXjcyAU9j5N,The Pointer Sisters,"['dance pop', 'disco', 'girl group', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']",66,61
1953,1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back the Years - 2008 Remaster,1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",68,65
1954,1AAEWUVZpew24mP6nC1IU5,"Take My Breath Away - Love Theme from ""Top Gun""",2aS6jYh7ysTL1ZUsHneNgM,Berlin,"['new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0,63
1955,7gozgbG5EBTukCFWToTRA5,I Still Haven't Found What I'm Looking For - Remastered 2007,51Blml2LZPmy7TTiAg47vQ,U2,"['irish rock', 'permanent wave', 'rock']",0,76
1956,2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"['dance pop', 'pop', 'urban contemporary']",82,75
1957,1nl09AjkuO7BBRF3BFAPsC,Man in the Mirror - Remastered Version,3fMbdgg4jU18AjLCKBhRSm,Michael Jackson,"['pop', 'r&b', 'soul']",49,80
1958,0nlVsRpZgsOZi0BFfzHSL9,Love Really Hurts Without You,5IDs1CK15HegSAhGEbSYXo,Billy Ocean,"['disco', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",0,61
1959,2qtGOJUANQMfbiSFDCafue,Fairground,1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",27,65
1960,7GmHOAdriOnI9s5S79GAUr,Come Along,2s5enJCtVBAAdWD94jOIbM,Titiyo,"['classic swedish pop', 'scandinavian r&b', 'swedish pop', 'swedish soul']",54,41
1961,0Yi128S6QgQDnAKg5A0OZw,To Be With You,5OfhOoKunSnuubxxRML8J3,Mr. Big,"['album rock', 'glam metal', 'hard rock']",0,59
1962,5lmYpa6EaVAKAlwxMf7q5c,Don't You Want Me - 2002 - Remaster,1aX2dmV8XoHYCOQRxjPESG,The Human League,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",0,60
1963,3afv9TL8ixr4T9VbiKnrwe,American Pie,6tbjWDEIzxoDsBA1FuhfPW,Madonna,"['dance pop', 'pop']",60,76
1964,2LdfaGJi7h3P2k5eTNUJ7Y,Overcome,6eoJpTIlcuxJNjV5fDzDJH,Live,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']",0,60
1965,0T9J5oBsrdPsem79BBogHQ,So Young - K-Klass Remix,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,"['celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock']",31,60
1966,5OQGeJ1ceykovrykZsGhqL,Breathless,1VbWUxZTRNY2gw3qZ1tg9W,The Corrs,"['celtic rock', 'dance pop', 'europop', 'new wave pop', 'pop rock']",69,60
1967,6OJq6oyCcsJUg4fENeNJk4,Don't Turn Around,55LyOQNIa9J8wX6y6eJfc0,Aswad,"['dub', 'lovers rock', 'reggae', 'roots reggae', 'uk reggae']",49,47
1968,1RmgLVx1f90AuMnqRHZS5j,Come Back and Stay,6rqU9HQ57NYGBnBzbrY3a4,Paul Young,"['disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",53,59
1969,6Hu6dzwlvoyg3zBUC8k4BK,Sailing,695W5F2Ih8dYahLdjVOIoH,Christopher Cross,"['adult standards', 'album rock', 'disco', 'folk rock', 'mellow gold', 'new wave pop', 'quiet storm', 'soft rock', 'yacht rock']",70,61
1970,2goLsvvODILDzeeiT4dAoR,Believe,72OaDtakiy6yFqkt4TsiFt,Cher,"['dance pop', 'hollywood', 'new wave pop', 'pop']",77,67
1971,37Q5anxoGWYdRsyeXkkNoI,Heaven Is a Place On Earth,7xkAwz0bQTGDSbkofyQt3U,Belinda Carlisle,"['australian pop', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",70,60
1972,2vjXFJgi18gs8mIUnYNfMk,Message To My Girl,0Upmz8QvuLAkKAfRlJYWTL,Split Enz,"['australian alternative rock', 'kiwi rock', 'zolo']",38,46
1973,0z3Voyxi0FH0SQBc7c4wri,Cosas De La Vida,61J0BktHv7PuP3tjTPYXSX,Eros Ramazzotti,"['italian adult pop', 'mexican pop']",65,68
1974,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,2x9SpqnPi8rlE9pjHBwmSC,Talking Heads,"['art punk', 'art rock', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']",69,68
1975,2cFl7utlqyZjCXN1G5nRvA,Stuck With You,7A9yZMTrFZcgEWAX2kBfK6,Huey Lewis & The News,"['album rock', 'classic rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",65,63
1976,11FcfHd3SOmmrWJPGe7Y30,Don't Let The Sun Go Down On Me,3PhoLpVuITZKcymswpck5b,Elton John,"['glam rock', 'mellow gold', 'piano rock']",62,82
1977,6e0LjNPkRqxIAlmmdjWSV8,Moi... Lolita,53deL58uye6fCqRK4COtR4,Alizée,['french pop'],63,49
1978,4awd8oQu7hKVw3hTFDtHoj,Touchy!,2jzc5TC5TVFLXQlBNiIUzE,a-ha,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'soft rock', 'synthpop']",50,69
1979,4cgeOQBQzS7x5Bvd8hFO95,I'll Be There for You - Single Edit,4a7E7K63Sc944CmiOgcxd8,Solid HarmoniE,[],39,26
1980,5yGTQzYbEdY6B9RFZJypgt,Rhythm Of The Night,6is2U7I1jlI8PjxNZOHIMV,DeBarge,"['contemporary r&b', 'disco', 'funk', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",68,56
1981,1EXrFPfVNVsyb32yapebbM,Our House,4AYkFtEBnNnGuoo8HaHErd,Madness,"['ska', 'ska revival']",67,60
1982,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",78,70
1983,3FdHgoJbH3DXNtGLh56pFu,Conga!,18xgcedCGxFbqLbIQn5R8F,Miami Sound Machine,['new wave pop'],66,56
1984,6N7BKnpi4L6ZbR1QmohrVp,Fake - Radio Mix,1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",46,65
1985,2BSm925aJog65vjU9FU1R3,You're a Friend of Mine,7hiRmH8QebrJgMZYAbFtoO,Clarence Clemons,[],39,33
1986,6X6ljHP0LlsdUILsGwfQ40,Inner Smile,5JsdVATHNPE0XdMFMRoSuf,Texas,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'scottish rock']",0,58
1987,385rLznnaUjxlbQR1oAiU6,The Finer Things,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'symphonic rock']",43,61
1988,62LJFaYihsdVrrkgUOJC05,Kiss,5a2EaR3hamoenG9rDuVn8j,Prince,"['funk', 'funk rock', 'minneapolis sound', 'synth funk']",73,70
1989,4GnEuxT33hIzN1WioeA8my,Another One Bites The Dust - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",39,83
1990,4ZExvJvQXPEeYzGU0N3THi,Higher Love,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'symphonic rock']",68,61
1991,0U9TKK9GYryei6Vn45TEdH,Over My Shoulder,2yTUYhIf8fxptTIy3KLuJD,Mike & The Mechanics,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'soft rock', 'synthpop']",70,59
1992,2JvPJ8ydPuN2NhpH4oti6I,Dance Hall Days,6Zh3xrWlA0SA9Fsfj9AVwm,Wang Chung,"['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",68,54
1993,41dDygR3r7e926oGUXfrLt,I Can't Go for That (No Can Do),77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",65,70
1994,0oSS8NUmfgaX52yTuQWnen,Say What You Want,5JsdVATHNPE0XdMFMRoSuf,Texas,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'scottish rock']",66,58
1995,40dJCw4xU6Bd5ie9rfagNo,Everybody Wants To Rule The World,4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'sophisti-pop', 'synthpop']",0,72
1996,02RbmzVSbkxJVIqMNx47uY,Who's Johnny,5xO4f5QyPMYnCPRyRveBSD,El DeBarge,"['contemporary r&b', 'quiet storm', 'urban contemporary']",41,45
1997,4Lqk2GpiFB0ZRL2o62eL5U,Papa Chico,2E236rsxSkaqZfJpv57gYF,Tony Esposito,"['italian disco', 'italian jazz fusion', 'neapolitan funk']",40,37
1998,28H3wOEKsaEa8NBEYCLl4j,You Make Loving Fun - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",66,78
1999,6qlpXtA29VcxCNgLWR5IWx,Pour que tu m'aimes encore,4S9EykWXhStSc15wEx8QFK,Céline Dion,"['canadian pop', 'dance pop']",64,72
2000,27QvYgBk0CHOVHthWnkuWt,Vogue,6tbjWDEIzxoDsBA1FuhfPW,Madonna,"['dance pop', 'pop']",67,76
2001,56RfizIzXSHr3O3hTH5L4K,Sweet Freedom - Radio Version,2UOx6w3eHpPKc3RBnNV3Rl,Safri Duo,"['eurodance', 'europop']",44,53
2002,0DJnqFhVWoTDs58JPem5Zh,Something Got Me Started - 2008 Remaster,1fa0cOhromAZdq2xRA4vv8,Simply Red,"['british soul', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",62,65
2003,1xHo7y2iFUfcSqb5WtYxID,The Promise You Made,1MOoTIFOvJ60ATvyRXPPXg,Cock Robin,"['heartland rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",47,52
